customer_id,sign_up_date,last_seen_at,sessions_30d,pages_viewed_30d,time_on_site_sec_30d,device_type,region,channel,age_band,is_churn
1509,2024-07-23,2024-08-25,12,8,252,mobile,East,web,45-54,1
1510,2024-01-11,2025-03-04,2,18,40,desktop,West,partner,45-54,1
1511,2022-07-14,2023-04-29,21,9,335,desktop,East,app,55+,0
1512,2024-06-06,2025-08-03,18,66,68,mobile,West,partner,55+,0
1513,2024-05-04,2024-12-30,5,33,151,mobile,South,web,18-24,1
1514,2023-04-25,2025-06-02,0,3,176,desktop,West,web,45-54,1
1515,2022-04-04,2023-08-01,2,31,71,mobile,East,partner,45-54,1
1516,2025-03-12,2025-05-26,13,8,106,desktop,East,partner,45-54,0
1517,2022-06-23,2023-02-16,14,6,331,tablet,South,app,55+,0
1518,2022-06-14,2022-06-21,20,99,289,tablet,North,web,45-54,0
1519,2023-02-24,2024-02-23,28,13,275,desktop,West,app,55+,0
1520,2024-06-27,2024-12-13,32,34,215,desktop,South,partner,18-24,1
1521,2025-02-27,2025-06-08,3,27,204,tablet,South,partner,35-44,0
1522,2024-10-05,2025-07-29,22,2,27,tablet,West,app,55+,0
1523,2024-01-12,2024-01-15,32,69,44,tablet,South,app,25-34,1
1524,2023-02-12,2024-09-07,3,12,179,tablet,West,partner,25-34,1
1525,2022-05-07,2024-04-28,4,18,43,desktop,North,web,18-24,1
1526,2022-04-26,2022-05-18,1,0,235,tablet,East,app,45-54,0
1527,2024-06-16,2024-10-11,1,46,93,desktop,East,app,55+,1
1528,2024-04-09,2025-01-07,3,79,17,mobile,East,partner,55+,1
1529,2025-02-14,2025-07-17,5,17,333,desktop,West,web,35-44,0
1530,2022-11-06,2022-11-30,20,12,197,desktop,West,partner,55+,1
1531,2024-08-31,2024-10-31,7,33,520,tablet,East,web,35-44,0
1532,2023-10-24,2025-01-12,0,95,103,desktop,North,app,55+,0
1533,2023-06-18,2023-09-16,7,36,269,mobile,East,app,35-44,0
1534,2023-08-06,2023-09-07,34,7,433,desktop,South,partner,45-54,0
1535,2023-02-26,2024-10-16,2,14,199,mobile,North,web,25-34,0
1536,2023-12-05,2024-03-18,37,0,65,mobile,South,web,35-44,1
1537,2023-04-03,2025-02-20,7,14,320,mobile,South,web,45-54,1
1538,2023-05-15,2024-04-07,27,23,299,desktop,North,partner,18-24,1
1539,2023-09-03,2023-10-05,5,41,262,mobile,North,web,45-54,0
1540,2023-09-09,2024-02-09,2,27,251,mobile,North,partner,45-54,0
1541,2023-06-14,2023-07-14,7,9,291,tablet,West,app,18-24,0
1542,2022-11-10,2023-08-12,6,21,177,tablet,South,partner,25-34,0
1543,2022-03-04,2023-03-12,8,43,151,desktop,North,web,18-24,1
1544,2022-04-15,2025-03-11,0,34,372,mobile,North,web,18-24,1
1545,2023-03-06,2024-03-13,5,4,469,desktop,South,web,45-54,1
1546,2023-01-29,2024-02-17,15,48,223,mobile,North,web,25-34,1
1547,2022-07-27,2023-08-24,10,13,144,tablet,East,partner,25-34,1
1548,2023-10-16,2025-05-12,1,64,411,desktop,North,app,35-44,0
1549,2022-08-14,2022-11-18,1,58,125,desktop,West,app,45-54,0
1550,2025-01-17,2025-06-17,2,3,32,mobile,West,web,25-34,1
1551,2022-05-12,2023-03-05,26,76,544,mobile,South,web,35-44,0
1552,2024-03-03,2024-05-15,9,8,158,tablet,North,app,55+,1
1553,2024-09-02,2025-04-22,4,15,170,tablet,North,app,55+,0
1554,2024-02-10,2025-07-09,15,10,131,tablet,North,app,45-54,0
1555,2023-09-04,2024-05-23,15,49,70,mobile,East,partner,45-54,0
1556,2024-09-18,2025-05-02,13,6,72,tablet,South,web,55+,0
1557,2022-08-14,2023-11-02,22,9,178,tablet,South,app,25-34,0
1558,2023-02-21,2024-08-20,7,56,110,tablet,West,web,18-24,1
1559,2022-12-22,2023-08-26,17,0,478,tablet,North,app,45-54,1
1560,2022-02-07,2025-07-16,11,16,111,tablet,South,partner,45-54,1
1561,2022-12-06,2025-07-29,4,49,279,tablet,West,app,45-54,1
1562,2023-10-01,2024-01-16,29,2,121,tablet,South,app,45-54,1
1563,2025-01-04,2025-05-14,5,17,305,mobile,East,web,55+,0
1564,2023-06-05,2025-06-29,29,9,141,mobile,East,app,55+,0
1565,2023-07-13,2024-03-13,16,25,177,desktop,East,web,55+,0
1566,2023-03-22,2025-02-13,6,1,472,tablet,West,app,18-24,0
1567,2023-04-19,2024-12-29,11,35,258,desktop,North,web,45-54,1
1568,2023-07-07,2024-10-16,2,7,260,mobile,West,app,55+,1
1569,2022-10-21,2024-06-30,12,41,221,tablet,West,partner,18-24,1
1570,2025-03-11,2025-05-22,18,46,196,mobile,South,web,45-54,1
1571,2024-06-23,2025-06-06,20,21,82,desktop,North,partner,45-54,1
1572,2025-02-27,2025-02-28,6,43,227,desktop,East,web,45-54,1
1573,2022-10-31,2024-10-18,3,4,603,tablet,East,web,18-24,0
1574,2023-03-09,2024-03-25,7,8,186,desktop,East,web,18-24,0
1575,2024-08-21,2024-09-27,1,55,207,tablet,East,app,35-44,1
1576,2022-05-27,2025-04-30,7,82,255,mobile,West,partner,35-44,0
1577,2024-05-24,2024-06-18,16,131,84,desktop,East,app,45-54,1
1578,2023-05-30,2025-03-03,7,21,75,mobile,North,partner,25-34,0
1579,2024-05-01,2025-05-24,14,16,216,tablet,East,web,55+,0
1580,2023-09-14,2024-12-14,2,1,95,tablet,South,app,45-54,0
1581,2024-08-09,2024-09-06,8,7,161,mobile,East,partner,18-24,1
1582,2024-12-26,2025-05-22,29,11,55,desktop,West,web,18-24,1
1583,2025-01-30,2025-05-24,21,1,465,mobile,North,web,45-54,0
1584,2024-11-07,2025-07-04,11,16,270,tablet,West,partner,18-24,0
1585,2022-07-06,2024-09-24,0,44,144,tablet,East,app,55+,0
1586,2022-08-16,2024-10-28,3,45,962,mobile,South,partner,18-24,0
1587,2023-09-09,2025-06-09,15,23,375,tablet,South,partner,35-44,1
1588,2022-07-23,2024-09-06,8,2,394,desktop,South,web,25-34,0
1589,2022-06-28,2024-09-08,16,3,442,desktop,South,app,35-44,0
1590,2023-02-06,2023-08-25,45,32,183,mobile,South,web,55+,1
1591,2023-06-01,2024-04-07,25,6,285,desktop,North,partner,45-54,0
1592,2022-10-09,2023-01-16,4,11,80,tablet,West,web,18-24,0
1593,2024-02-16,2025-04-10,1,13,133,desktop,West,app,18-24,0
1594,2022-03-06,2023-04-15,8,7,366,tablet,West,web,45-54,0
1595,2022-12-30,2024-09-29,6,12,504,desktop,South,app,25-34,1
1596,2022-03-16,2024-03-28,4,30,78,tablet,North,partner,35-44,0
1597,2025-02-23,2025-06-29,3,26,354,desktop,South,web,45-54,0
1598,2022-05-24,2023-08-30,1,35,781,desktop,West,app,55+,1
1599,2024-08-26,2025-07-08,8,17,45,desktop,North,partner,45-54,0
1600,2023-07-23,2024-02-27,6,51,210,tablet,East,web,35-44,1
1601,2022-12-14,2023-06-11,29,20,420,mobile,East,app,18-24,1
1602,2025-03-23,2025-05-20,23,6,223,mobile,West,partner,35-44,0
1603,2022-03-06,2023-10-08,4,22,140,desktop,West,partner,55+,0
1604,2025-01-15,2025-07-26,3,70,103,mobile,East,web,35-44,0
1605,2024-04-01,2025-06-05,29,32,125,mobile,West,web,35-44,0
1606,2024-04-10,2025-01-13,7,41,265,desktop,East,partner,35-44,1
1607,2023-12-27,2024-11-18,18,0,800,desktop,South,partner,25-34,1
1608,2022-06-26,2023-01-03,11,23,160,desktop,South,partner,25-34,1
1609,2024-06-07,2024-12-13,18,12,306,desktop,East,partner,25-34,0
1610,2022-04-24,2024-12-01,0,12,244,tablet,North,app,18-24,1
1611,2024-09-16,2025-08-03,0,21,220,mobile,North,web,55+,0
1612,2024-01-14,2024-12-07,3,1,210,tablet,North,web,18-24,0
1613,2023-01-16,2023-12-19,7,3,309,tablet,East,web,25-34,0
1614,2024-04-03,2024-06-08,9,0,164,tablet,North,app,18-24,1
1615,2024-03-19,2024-09-25,5,35,10,desktop,North,app,35-44,1
1616,2022-03-30,2024-06-17,23,4,75,tablet,North,partner,45-54,0
1617,2023-05-14,2024-02-05,5,32,145,desktop,South,web,55+,0
1618,2024-08-14,2025-05-04,1,27,406,mobile,South,web,18-24,0
1619,2022-04-29,2024-05-13,15,14,256,mobile,North,app,55+,0
1620,2024-04-29,2024-11-14,19,11,440,tablet,East,partner,45-54,0
1621,2024-09-29,2025-01-27,3,31,58,desktop,North,web,55+,0
1622,2023-05-04,2024-01-10,2,29,445,tablet,West,web,35-44,0
1623,2024-03-06,2025-06-30,10,24,153,tablet,South,app,35-44,1
1624,2024-06-29,2025-06-20,1,14,28,tablet,North,web,18-24,0
1625,2025-03-22,2025-07-28,5,28,213,desktop,West,web,35-44,1
1626,2024-06-04,2024-06-30,9,1,386,tablet,East,partner,25-34,1
1627,2023-07-28,2024-09-20,2,1,72,desktop,East,app,55+,0
1628,2024-01-26,2024-10-03,3,7,151,mobile,South,web,25-34,0
1629,2022-02-10,2022-06-05,17,17,237,mobile,North,partner,18-24,0
1630,2023-11-07,2024-03-06,15,4,292,mobile,East,partner,55+,0
1631,2023-03-24,2024-01-12,46,25,341,tablet,North,partner,45-54,1
1632,2024-03-04,2025-08-08,13,9,241,desktop,West,partner,18-24,0
1633,2022-09-08,2022-09-13,5,27,133,tablet,North,web,45-54,0
1634,2024-11-08,2025-04-22,7,43,164,mobile,South,web,25-34,1
1635,2023-02-20,2025-06-22,13,38,440,desktop,South,web,45-54,0
1636,2023-02-21,2024-06-22,13,65,141,tablet,West,app,35-44,0
1637,2024-01-31,2024-06-05,1,74,80,desktop,North,web,18-24,1
1638,2023-07-06,2024-09-16,2,18,92,desktop,South,web,55+,0
1639,2024-04-23,2025-08-15,3,9,688,mobile,South,web,35-44,1
1640,2022-11-15,2025-04-29,15,11,225,mobile,East,web,35-44,1
1641,2022-07-18,2025-05-21,18,41,166,tablet,North,app,35-44,0
1642,2024-10-09,2025-03-02,15,20,353,mobile,West,web,25-34,0
1643,2022-10-22,2023-05-31,10,52,132,mobile,East,app,35-44,0
1644,2024-03-03,2025-02-13,13,2,441,mobile,West,web,55+,0
1645,2024-09-04,2024-12-06,11,7,558,mobile,West,web,25-34,1
1646,2022-04-20,2023-06-23,4,105,107,tablet,North,app,55+,0
1647,2023-04-26,2025-04-07,2,24,168,mobile,East,web,18-24,1
1648,2022-07-16,2024-11-28,9,44,6,tablet,South,partner,45-54,1
1649,2025-02-21,2025-04-22,10,94,37,mobile,South,partner,25-34,0
1650,2022-03-24,2022-04-04,7,26,418,desktop,East,partner,45-54,0
1651,2023-04-27,2024-10-14,2,3,40,mobile,South,app,18-24,0
1652,2024-01-05,2024-10-24,4,101,115,tablet,South,partner,45-54,0
1653,2022-02-01,2022-12-14,9,100,403,mobile,South,app,18-24,0
1654,2023-10-12,2025-03-09,7,4,39,tablet,East,app,35-44,0
1655,2024-02-06,2025-05-03,2,86,46,mobile,East,partner,35-44,0
1656,2023-02-18,2023-08-13,17,52,187,mobile,North,app,45-54,1
1657,2024-01-04,2024-07-12,2,5,206,tablet,West,web,25-34,1
1658,2024-10-12,2025-05-24,3,19,102,mobile,North,web,55+,0
1659,2023-06-24,2024-01-02,7,40,364,mobile,East,partner,18-24,1
1660,2022-01-20,2023-10-06,0,5,204,desktop,West,app,25-34,1
1661,2025-03-11,2025-03-23,18,95,847,mobile,West,partner,45-54,1
1662,2022-08-10,2024-07-11,18,53,629,desktop,North,partner,45-54,0
1663,2024-05-16,2025-06-07,8,15,207,mobile,South,web,45-54,0
1664,2023-08-06,2025-07-04,3,19,364,desktop,South,partner,18-24,0
1665,2022-07-29,2025-01-24,7,59,111,tablet,South,partner,18-24,0
1666,2022-06-24,2025-07-22,22,44,332,tablet,North,web,35-44,0
1667,2023-09-08,2024-09-18,25,22,49,mobile,North,web,55+,0
1668,2022-03-28,2023-02-15,1,93,92,tablet,East,app,25-34,1
1669,2024-04-11,2025-05-06,27,14,51,tablet,East,app,35-44,0
1670,2023-04-06,2024-07-29,17,81,346,mobile,West,app,25-34,0
1671,2022-06-07,2025-03-17,0,32,89,mobile,South,web,55+,1
1672,2022-05-12,2023-07-11,16,60,466,tablet,West,web,25-34,1
1673,2024-03-24,2024-06-22,10,19,176,tablet,East,partner,18-24,0
1674,2024-04-04,2025-07-15,15,10,164,mobile,West,web,25-34,0
1675,2024-11-05,2025-07-03,7,17,699,mobile,South,web,35-44,0
1676,2022-06-21,2024-03-02,8,2,152,mobile,East,partner,35-44,0
1677,2022-01-22,2024-01-20,3,26,448,tablet,West,partner,55+,1
1678,2023-06-29,2025-02-23,7,0,18,tablet,South,app,55+,1
1679,2022-01-12,2025-06-10,1,38,154,mobile,West,partner,35-44,1
1680,2024-09-03,2024-12-23,2,2,331,mobile,East,app,55+,0
1681,2024-02-17,2025-06-14,34,35,145,tablet,South,partner,35-44,1
1682,2024-10-27,2024-12-11,7,2,530,tablet,South,partner,18-24,1
1683,2023-02-17,2024-10-16,3,7,258,desktop,West,partner,55+,0
1684,2023-02-22,2025-07-29,9,38,130,mobile,North,partner,35-44,1
1685,2024-10-21,2025-03-09,12,2,196,desktop,North,partner,45-54,0
1686,2022-01-30,2023-02-23,31,5,641,desktop,West,web,55+,1
1687,2024-06-17,2024-09-28,37,21,380,tablet,West,partner,35-44,1
1688,2023-07-13,2024-05-24,2,1,216,desktop,West,partner,18-24,0
1689,2023-11-21,2025-02-28,0,10,573,desktop,West,app,25-34,0
1690,2022-04-27,2023-09-22,0,8,195,tablet,West,app,35-44,1
1691,2024-03-05,2024-10-05,1,9,384,desktop,East,web,35-44,0
1692,2024-10-03,2025-07-27,4,49,67,tablet,South,web,45-54,0
1693,2022-10-02,2024-01-15,0,41,708,tablet,East,partner,35-44,0
1694,2022-12-17,2023-01-01,2,69,480,tablet,North,app,55+,0
1695,2022-12-06,2025-07-10,8,39,108,mobile,East,app,45-54,0
1696,2023-03-06,2023-11-14,4,34,55,mobile,West,partner,55+,0
1697,2025-03-08,2025-08-07,10,12,185,tablet,East,web,35-44,0
1698,2022-01-28,2022-03-26,0,22,132,desktop,West,web,25-34,1
1699,2023-08-11,2023-11-04,4,14,372,desktop,North,app,25-34,1
1700,2023-02-04,2025-04-25,20,77,175,desktop,West,web,25-34,1
1701,2025-02-28,2025-06-14,2,28,246,desktop,West,app,35-44,1
1702,2022-02-14,2022-07-09,4,23,222,desktop,South,app,25-34,0
1703,2025-03-01,2025-08-15,35,3,90,tablet,South,partner,25-34,0
1704,2022-08-20,2025-07-07,2,0,177,desktop,East,web,25-34,0
1705,2024-12-05,2025-07-08,16,18,114,desktop,North,web,18-24,0
1706,2025-04-11,2025-05-15,16,2,507,desktop,West,web,25-34,0
1707,2023-10-29,2025-02-11,7,36,35,desktop,North,web,35-44,0
1708,2022-11-10,2023-02-28,22,17,32,desktop,West,partner,35-44,1
1709,2023-01-31,2024-11-11,12,25,731,mobile,West,app,25-34,0
1710,2024-04-09,2024-05-21,7,26,223,desktop,North,partner,35-44,0
1711,2023-12-25,2025-06-09,2,71,52,mobile,East,app,25-34,0
1712,2024-06-22,2025-03-28,3,12,43,tablet,North,partner,25-34,0
1713,2025-01-18,2025-02-22,7,53,159,mobile,North,partner,55+,0
1714,2023-12-03,2025-03-02,7,131,118,tablet,South,app,18-24,1
1715,2024-07-30,2024-11-01,0,13,42,mobile,South,web,45-54,0
1716,2023-09-20,2024-11-25,2,47,154,tablet,East,web,18-24,1
1717,2024-03-16,2025-07-09,7,1,282,tablet,East,partner,55+,0
1718,2022-02-04,2025-06-08,15,9,142,mobile,West,web,25-34,0
1719,2022-02-19,2024-12-20,11,181,109,mobile,West,app,45-54,1
1720,2024-01-24,2024-08-05,7,30,450,desktop,North,web,18-24,0
1721,2022-09-13,2024-01-02,1,29,94,desktop,West,web,45-54,0
1722,2023-05-26,2024-06-10,1,10,294,mobile,East,partner,25-34,0
1723,2025-03-24,2025-06-17,8,6,121,desktop,North,partner,55+,1
1724,2023-08-08,2023-11-16,10,28,507,desktop,East,app,45-54,1
1725,2024-08-05,2025-05-04,6,15,145,desktop,North,web,45-54,1
1726,2025-01-28,2025-06-26,1,3,83,desktop,South,partner,55+,0
1727,2022-07-07,2023-09-04,9,10,189,mobile,West,partner,45-54,0
1728,2022-08-27,2023-03-12,31,19,202,mobile,North,app,45-54,0
1729,2023-07-28,2025-01-10,25,15,463,mobile,East,app,25-34,0
1730,2024-05-22,2025-05-20,27,12,223,tablet,North,web,18-24,1
1731,2022-11-24,2024-10-31,0,11,191,mobile,South,app,18-24,0
1732,2023-01-30,2024-11-28,23,21,123,desktop,West,partner,45-54,0
1733,2025-02-14,2025-04-01,2,7,275,desktop,East,partner,35-44,0
1734,2024-07-24,2025-01-14,10,6,70,tablet,South,web,55+,0
1735,2023-12-16,2024-03-11,14,11,178,tablet,West,web,35-44,0
1736,2024-01-30,2024-06-04,0,13,193,desktop,South,web,45-54,0
1737,2024-01-06,2025-01-18,3,1,267,desktop,East,partner,55+,0
1738,2022-06-28,2025-03-29,4,1,97,tablet,East,app,18-24,0
1739,2022-08-28,2024-01-05,2,7,126,tablet,East,web,35-44,0
1740,2023-05-22,2025-07-22,9,73,128,tablet,East,web,35-44,1
1741,2024-12-28,2025-04-23,28,9,643,tablet,North,app,25-34,0
1742,2022-02-20,2025-02-22,6,10,121,desktop,North,app,25-34,0
1743,2024-02-07,2025-06-12,5,81,304,desktop,North,web,25-34,0
1744,2022-02-03,2024-10-31,10,0,82,tablet,West,app,45-54,0
1745,2023-11-29,2024-11-06,1,9,230,desktop,South,web,45-54,0
1746,2024-09-12,2024-11-17,3,80,147,mobile,East,partner,18-24,0
1747,2022-10-15,2025-01-04,14,17,201,mobile,West,web,35-44,1
1748,2025-02-27,2025-06-30,38,2,101,tablet,West,partner,18-24,1
1749,2022-03-28,2023-09-17,26,0,113,desktop,West,web,55+,0
1750,2024-05-23,2024-12-08,2,16,168,mobile,North,partner,25-34,1
1751,2023-11-22,2025-06-24,4,103,100,tablet,South,app,55+,0
1752,2022-07-01,2024-11-13,0,16,278,mobile,South,partner,55+,0
1753,2023-02-22,2025-04-23,1,32,72,desktop,East,partner,55+,1
1754,2022-03-26,2023-04-23,20,11,460,mobile,West,partner,55+,1
1755,2024-06-03,2024-10-23,2,133,174,mobile,South,app,35-44,1
1756,2023-08-01,2024-01-21,6,16,156,desktop,South,partner,55+,0
1757,2022-10-17,2023-04-15,2,23,641,tablet,South,partner,45-54,0
1758,2022-11-23,2024-12-11,2,8,76,tablet,East,partner,25-34,1
1759,2024-11-30,2025-04-21,9,67,553,desktop,West,app,55+,0
1760,2025-01-12,2025-02-03,30,86,393,mobile,North,partner,18-24,1
1761,2022-03-04,2024-03-24,3,33,243,mobile,North,partner,55+,0
1762,2023-05-05,2024-06-12,0,32,311,tablet,South,app,18-24,0
1763,2023-09-13,2025-03-02,4,3,173,mobile,North,web,55+,0
1764,2024-09-01,2025-01-21,4,39,207,mobile,West,web,45-54,1
1765,2025-03-18,2025-06-18,7,34,28,tablet,South,web,25-34,0
1766,2023-01-07,2025-02-05,23,51,110,desktop,East,partner,18-24,0
1767,2023-03-14,2023-04-08,3,7,82,mobile,East,app,18-24,1
1768,2025-01-16,2025-08-12,1,141,206,mobile,North,partner,18-24,1
1769,2023-08-14,2024-06-23,5,44,363,mobile,South,partner,35-44,0
1770,2025-03-11,2025-05-08,1,74,573,tablet,East,app,18-24,0
1771,2025-04-06,2025-07-01,23,1,154,mobile,West,partner,35-44,0
1772,2022-04-24,2024-06-30,10,5,107,tablet,North,web,35-44,0
1773,2023-01-08,2023-10-27,27,22,74,mobile,East,web,55+,1
1774,2022-03-23,2022-08-30,18,10,433,desktop,South,app,55+,1
1775,2022-08-01,2023-05-07,6,21,151,desktop,West,app,25-34,0
1776,2025-01-06,2025-04-04,1,69,114,mobile,East,app,55+,0
1777,2024-08-12,2025-02-09,4,82,214,mobile,South,partner,35-44,0
1778,2022-09-16,2024-08-21,6,34,105,desktop,North,web,18-24,0
1779,2022-04-09,2025-07-01,4,24,287,mobile,West,app,45-54,0
1780,2022-12-25,2025-07-05,4,6,96,tablet,East,partner,45-54,1
1781,2024-12-21,2025-04-27,13,1,615,mobile,East,app,25-34,0
1782,2023-04-06,2025-05-23,0,26,71,mobile,East,app,45-54,0
1783,2025-01-16,2025-05-03,0,63,86,mobile,South,app,25-34,1
1784,2023-06-19,2024-08-29,15,59,62,desktop,South,web,25-34,1
1785,2024-12-31,2025-04-22,17,44,581,desktop,North,app,35-44,0
1786,2022-02-11,2025-01-15,12,22,229,desktop,North,app,35-44,0
1787,2022-03-25,2022-07-17,10,5,129,desktop,South,app,45-54,1
1788,2023-01-10,2024-10-15,4,54,230,mobile,East,app,25-34,1
1789,2023-01-20,2025-07-14,16,37,239,tablet,South,partner,25-34,0
1790,2022-10-06,2024-08-28,9,13,290,desktop,North,partner,45-54,0
1791,2024-05-04,2024-05-05,2,44,109,desktop,West,partner,45-54,0
1792,2024-01-06,2024-10-10,5,6,216,mobile,North,web,45-54,0
1793,2022-04-25,2024-01-04,8,5,649,mobile,South,app,25-34,1
1794,2023-06-17,2024-06-19,0,95,223,tablet,West,app,35-44,0
1795,2024-09-25,2025-08-12,7,47,66,mobile,North,web,55+,0
1796,2022-01-20,2022-09-24,10,4,142,mobile,South,app,55+,1
1797,2024-07-21,2024-10-09,1,31,359,tablet,South,app,55+,1
1798,2024-12-26,2025-06-06,10,9,174,desktop,North,web,25-34,1
1799,2023-07-27,2023-10-21,11,58,134,desktop,North,partner,55+,1
1800,2024-07-24,2025-07-09,13,13,389,mobile,West,web,35-44,0
1801,2022-07-01,2024-08-11,4,20,98,tablet,South,partner,25-34,0
1802,2022-02-18,2023-05-01,24,2,331,tablet,East,app,18-24,0
1803,2023-03-05,2023-07-21,57,119,80,desktop,North,partner,25-34,0
1804,2023-06-24,2024-09-29,21,28,414,tablet,East,web,35-44,0
1805,2024-02-03,2024-07-26,0,30,65,tablet,North,web,55+,1
1806,2024-02-07,2025-07-20,17,30,107,mobile,South,web,25-34,0
1807,2023-07-03,2024-11-11,8,6,20,mobile,East,app,18-24,0
1808,2022-06-28,2023-09-26,6,70,96,desktop,West,web,35-44,1
1809,2025-01-29,2025-02-17,23,33,134,mobile,East,app,25-34,1
1810,2022-06-14,2023-09-24,7,77,165,desktop,South,partner,45-54,0
1811,2024-11-02,2025-05-01,4,105,507,mobile,South,web,18-24,0
1812,2022-04-04,2023-04-10,9,7,56,desktop,North,app,45-54,0
1813,2022-08-11,2022-11-13,49,0,66,mobile,South,web,35-44,0
1814,2024-10-09,2024-11-22,35,52,164,mobile,East,app,45-54,0
1815,2024-04-02,2025-04-18,0,28,635,tablet,West,web,35-44,0
1816,2023-02-24,2024-08-22,3,11,181,desktop,North,partner,55+,0
1817,2025-03-03,2025-04-17,8,44,63,tablet,West,partner,45-54,1
1818,2022-07-10,2024-05-24,2,106,14,tablet,West,app,25-34,0
1819,2024-02-15,2025-07-13,5,41,236,desktop,West,web,18-24,0
1820,2025-01-04,2025-04-09,36,6,224,tablet,South,app,55+,0
1821,2022-10-01,2025-01-22,3,10,476,mobile,North,web,35-44,1
1822,2023-01-15,2025-01-12,8,15,172,desktop,North,web,35-44,1
1823,2024-05-29,2024-06-27,8,6,228,tablet,West,partner,25-34,0
1824,2024-04-18,2024-04-19,0,14,97,mobile,West,web,35-44,0
1825,2022-05-30,2024-04-24,0,7,135,desktop,South,web,45-54,0
1826,2022-09-14,2023-05-02,0,44,309,tablet,North,partner,35-44,1
1827,2022-02-14,2023-08-05,27,32,97,mobile,West,app,35-44,0
1828,2024-10-23,2024-11-15,0,61,163,tablet,South,app,18-24,1
1829,2022-02-08,2024-12-01,7,0,82,mobile,North,partner,18-24,1
1830,2025-02-04,2025-05-11,20,12,104,desktop,North,app,35-44,1
1831,2024-09-12,2025-05-01,20,18,394,tablet,South,web,18-24,1
1832,2023-08-09,2025-07-21,26,18,172,tablet,North,app,18-24,1
1833,2024-03-04,2025-02-08,19,36,181,tablet,East,partner,25-34,1
1834,2025-01-26,2025-07-17,9,66,247,tablet,West,partner,55+,0
1835,2023-04-22,2024-03-22,6,0,243,tablet,West,web,18-24,0
1836,2022-06-23,2022-08-30,1,27,192,tablet,West,app,45-54,1
1837,2025-04-13,2025-08-02,0,5,142,desktop,West,web,45-54,1
1838,2022-05-31,2022-07-12,8,7,405,mobile,West,web,35-44,0
1839,2023-08-01,2025-08-12,27,8,195,desktop,West,app,55+,0
1840,2024-02-03,2024-04-21,3,3,146,tablet,East,web,55+,1
1841,2024-02-02,2025-06-05,1,41,385,mobile,West,app,25-34,1
1842,2022-08-20,2025-02-11,2,12,810,mobile,West,app,55+,1
1843,2022-12-27,2023-03-14,25,57,110,desktop,East,web,55+,0
1844,2024-03-31,2024-10-13,44,11,328,tablet,South,app,25-34,1
1845,2022-06-26,2025-04-06,6,55,86,desktop,South,web,55+,0
1846,2022-01-27,2022-09-30,21,19,535,mobile,West,web,18-24,0
1847,2023-10-07,2024-11-26,38,75,140,tablet,West,partner,35-44,0
1848,2024-03-04,2025-03-25,2,6,593,tablet,West,partner,18-24,0
1849,2024-09-04,2025-05-15,32,3,57,mobile,North,app,35-44,0
1850,2024-12-08,2025-07-27,20,1,112,tablet,North,app,35-44,0
1851,2025-01-25,2025-05-11,8,32,9,mobile,West,web,18-24,0
1852,2022-11-20,2024-03-08,6,2,69,mobile,South,partner,25-34,0
1853,2024-12-25,2025-07-25,13,92,605,tablet,North,web,55+,0
1854,2025-02-20,2025-07-04,3,45,169,mobile,North,web,35-44,0
1855,2024-04-05,2024-10-25,34,11,386,desktop,West,app,55+,0
1856,2023-07-10,2024-05-03,1,10,152,mobile,East,web,55+,1
1857,2022-04-17,2024-07-17,4,20,63,tablet,North,partner,45-54,0
1858,2023-07-01,2023-10-10,5,9,217,desktop,North,web,18-24,1
1859,2022-02-21,2022-10-04,2,34,100,desktop,North,partner,25-34,0
1860,2022-07-20,2022-07-28,23,0,248,tablet,East,partner,45-54,1
1861,2024-12-02,2025-01-20,1,33,515,desktop,South,partner,45-54,1
1862,2024-03-10,2024-07-26,60,35,116,mobile,East,app,55+,0
1863,2025-02-16,2025-05-11,7,2,349,desktop,East,partner,35-44,0
1864,2022-11-06,2025-07-31,14,18,165,tablet,North,web,55+,0
1865,2023-10-27,2025-03-12,18,27,218,desktop,East,web,35-44,1
1866,2025-01-08,2025-03-19,0,36,601,mobile,East,partner,55+,1
1867,2022-04-04,2024-02-15,9,6,220,desktop,East,app,25-34,0
1868,2024-11-27,2025-01-27,9,17,62,desktop,East,partner,55+,0
1869,2023-07-04,2024-04-05,23,28,168,mobile,West,app,35-44,0
1870,2024-07-04,2024-10-09,2,28,115,tablet,South,web,55+,0
1871,2022-10-15,2024-11-07,8,74,143,tablet,South,partner,18-24,0
1872,2024-07-12,2024-12-06,4,61,228,mobile,East,partner,25-34,0
1873,2022-11-13,2022-11-15,10,45,236,desktop,East,partner,55+,1
1874,2022-11-07,2023-08-19,3,99,136,mobile,West,app,25-34,1
1875,2023-09-26,2025-02-14,1,14,165,tablet,North,app,18-24,0
1876,2024-06-19,2025-03-24,8,17,102,mobile,West,partner,55+,0
1877,2024-12-17,2025-02-14,2,46,212,tablet,West,web,25-34,0
1878,2022-06-02,2022-09-03,0,36,189,desktop,West,partner,45-54,0
1879,2023-11-06,2024-06-16,4,1,28,mobile,East,partner,55+,0
1880,2024-01-25,2025-01-08,2,87,581,tablet,East,app,55+,0
1881,2023-05-08,2025-08-12,17,1,83,desktop,West,web,45-54,0
1882,2024-03-16,2025-06-15,1,19,211,mobile,East,partner,45-54,1
1883,2023-07-05,2024-03-15,0,20,282,mobile,North,web,18-24,1
