monthly_spend,invoices,last_payment_date,sign_up_date,last_seen_at,sessions_30d,pages_viewed_30d,time_on_site_sec_30d,plan_basic,plan_premium,plan_standard,payment_status_delinquent,payment_status_on_time,device_type_desktop,device_type_mobile,device_type_tablet,region_East,region_North,region_South,region_West,channel_app,channel_partner,channel_web,age_band_18-24,age_band_25-34,age_band_35-44,age_band_45-54,age_band_55+,customer_id,churn,avg_monthly_spend_per_invoice,engagement_score,tenure_proxy,avg_monthly_spend_per_invoice_scaled,engagement_score_scaled,tenure_proxy_scaled
-0.6997120935668955,0.2027140206211661,-1.3985138422055894,-0.1982021407066909,-1.0943608571822372,-0.977084477596093,1.751200730004318,-0.0355532337825605,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1169,1,-3.451720267906501,0.773523698511849,-0.8961587164755462,-0.5391864684169853,0.5446024500556615,-1.0103401360365767
2.053704427773313,-1.526927793552605,1.2513923911614504,1.480233968588985,1.2368372549014488,0.8316489148206573,-0.7837569000962091,-0.8710078135294168,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1170,0,-1.3449911884799022,0.03337521783229121,-0.24339671368753613,-0.19134471741716488,0.02349795544412626,-0.2744083880420879
0.1683317165939489,0.4621602927472318,-1.022723045953246,-0.4810846310374227,-0.3628469668387357,-0.6756289121933012,0.191226803788609,0.4285881994101373,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,1171,0,0.36422799456294735,-0.4772589717478566,0.11823766419868703,0.09086422880098213,-0.3360160856415533,0.13330256743020588
-1.1683174173788256,-0.7485889771744081,0.3758385772126916,0.7541689100734398,0.9635243727950856,0.5301933494178656,-0.1662672209691576,1.380078137455168,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,1172,1,1.5606927873673835,0.38692743073962743,0.20935546272164585,0.2884123675735322,0.27241780333290655,0.23602987149203236
-0.6167118886112769,-0.8350710678830967,-0.2440225300076685,0.8421767959541119,0.3807248447741641,-0.6756289121933012,0.0287295198078059,-0.8187919022952383,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1173,1,0.7385142562472439,-0.6605459240904159,-0.4614519511799478,0.15266258242454248,-0.46505999664393094,-0.5202464904465551
2.2076006411285225,0.8945707462906747,0.8446085395480891,-0.924267199222236,-1.7133341490113538,-0.8765992891284957,-0.6537590729115668,1.0203685267308271,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1174,0,2.4677764729981484,-1.513352219927882,-0.7890669497891178,0.438180831204866,-1.0654816760695198,-0.8896035877743518
-0.3538779062518179,-0.4891427050483424,-0.0386935382409242,0.5247197790274016,1.0599877429502726,0.9321341032882544,-0.3287645049499607,1.130602117114093,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1175,1,0.7234655706801226,0.6222129669568619,0.535267963922871,0.15017789600281337,0.43807152503927926,0.6034675527263162
2.068114185578108,1.5864274719601832,-2.32830550303613,-1.6031851760159923,-0.8371252034350719,-0.6756289121933012,-0.881255270484691,0.5504253256232206,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1176,0,1.3036298363030456,-1.5477104272509385,0.7660599725809204,0.24596873878015285,-1.0896717091915242,0.8636652444262677
-0.7671497600933356,-1.4404457028439166,0.658650207381981,1.458231997118817,0.7705976324847116,-0.2736881583229123,-0.133767764172997,2.7086829899692657,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,1177,0,0.5325780475992452,-0.3623112059964216,-0.6876343646341053,0.11866048309913656,-0.25508665196409647,-0.775247268966116
-0.7786775663371714,-0.0567322515048996,-0.991729990592228,0.0501058230280626,1.1886055698238551,-0.3741733467905095,-0.7837569000962091,-0.3430469332727229,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1178,1,13.7254832248271,-1.1636476957745971,1.1384997467957925,2.2969392577342505,-0.8192708088190049,1.2835583339289613
0.2980195368371029,1.0675349277080517,-0.5307082920970851,-1.0311339177916237,1.1001808138482672,-0.977084477596093,-0.9787536408731728,1.2640427791569937,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1179,0,0.27916607607110067,-1.9347707388166493,2.1313147316398906,0.07681966703907722,-1.362183067800875,2.402869911672131
0.0392202866629865,0.0297498392037889,0.8174896161071983,-0.0379020628526095,0.6299218843417306,0.3292229724826711,-0.8162563568923697,-0.7897830627206947,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,1180,1,1.3183360889557836,-0.5001964354550436,0.6678239471943401,0.24839688615008726,-0.35216529859654,0.7529127656208255
-0.06568275015592,-1.353963612135228,0.8213637480273256,1.345079000986524,0.7022694119581208,-0.7761141006608985,-0.3287645049499607,1.2698445470719022,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,1181,0,0.04851145892490934,-1.0837145298263273,-0.6428095890284033,0.03873631465749742,-0.7629935440113688,-0.7247112767912189
-1.0247962296430682,-0.6621068864657196,1.243644127321196,0.7038786895701985,-0.1739395336181612,-0.6756289121933012,1.2962083348580695,-0.6737477044225202,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,1182,0,1.5477806538357561,0.6093502942577262,-0.8778182231883597,0.28628044696701205,0.4290155089408843,-0.9896628428940961
-0.977532224043341,1.7593916533775604,-1.5069895359691523,-1.7257675884926431,-1.311403440031408,-0.7761141006608985,1.7837001868004787,-0.6099282573585243,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,1183,1,-0.5556080831500713,0.9974206151836048,0.41436414846123504,-0.061009780547950386,0.7022379686751066,0.4671591342340394
-0.4339961596464777,-1.180999430717851,0.6780208669826172,1.1564906740993697,1.1765476485544568,-0.6756289121933012,-0.1012683073768364,0.5910377010275816,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,1184,0,0.36748210740684295,-0.7670465912196779,0.02005697445508714,0.09140151492885945,-0.5400422167914757,0.022612474695477232
0.280727827471349,-0.3161785236309653,1.197154544279669,0.3424177297031522,0.1677015690147928,-0.8765992891284957,-0.133767764172997,0.0456715170261615,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,1185,0,-0.8878775960096728,-1.0096058613510568,-0.1747161606883594,-0.11587075450308204,-0.7108170399176459,-0.19697710496183346
0.2248179671887449,-0.0567322515048996,-0.3641206195316133,0.0721077944982306,-0.8893761956024648,-0.8765992891284957,0.0937284334001272,0.1210944999199749,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1186,0,-3.962789440312074,-0.7808526140630356,-0.9614839901006954,-0.6235690297760228,-0.5497624023274614,-1.0839886367180525
-0.8484207941123788,1.6729095626688717,-2.235326336953076,-1.7006224782410224,-2.195650999787289,-0.575143723725704,-0.5562607025230849,2.621656471245635,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1187,1,-0.5071528150982968,-1.0877101517280283,-0.49502852154626664,-0.05300933784798901,-0.7658066775732089,-0.5581011204890605
-0.7608094666592259,-0.3161785236309653,-0.9103732202695558,0.3235588970144368,0.0792768130392047,-0.575143723725704,0.9712137668964635,-0.5054964348901673,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1188,0,2.4062654791418447,0.3876451025892568,-0.2442820839752321,0.428024759397788,0.2729230830656362,-0.27540656517351336
-0.0143840123708504,1.5864274719601832,-1.421758633726353,-1.6126145923603503,-1.2269979911456192,1.535045234093838,-0.7187579865038879,0.1849139469839709,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1189,0,-0.009066920880459524,0.8193691467063497,0.38561660121473107,0.029229556220060657,0.576880121003118,0.43474880304853303
-1.133157608335126,0.6351244741646089,1.3017561061231049,-0.6288121537656939,0.18779810446379,-0.575143723725704,-0.9787536408731728,-0.7781795268908772,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,1190,1,-1.7841504373226829,-1.5668670233803916,0.8166102582294839,-0.2638542411034358,-1.1031589872243732,0.9206562456182434
2.013357105919887,1.3269811998341174,0.4610694794554912,-1.3548772122812391,-0.829086589255473,2.6403823072374077,-0.0687688505806758,1.0203685267308271,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1191,0,1.5172461419736556,2.5886195987689127,0.5257906230257662,0.28123889787759204,1.8225279696845103,0.5927826843930546
0.2622833374812116,0.9810528369993632,-1.9292699152630228,-0.9525554482553092,-1.6851989993827576,1.0326192917558517,-0.5562607025230849,0.9565490796668312,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,1192,0,0.26734883952165955,0.4923010738938806,-0.7326435511274484,0.07486852472396974,0.3466065377485441,-0.8259911681979667
-1.0518865743160826,-1.353963612135228,0.7477552415449078,1.382796666363955,1.3654550817750315,-0.977084477596093,-0.5562607025230849,0.1733104111541535,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,1193,0,0.7768942716689676,-1.5304566732666087,-0.017341584588923542,0.1589995015367646,-1.0775241347725362,-0.019551111438797397
2.358038512610581,-0.6621068864657196,1.2978819742029777,0.685019856881483,-0.4432331086347249,5.052026830459741,-0.0687688505806758,-0.7027565439970638,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,1194,1,-3.5614166848461983,4.971545370812447,-1.128252965516208,-0.5572984288580953,3.5002363789451074,-1.2720059892364188
-0.6051840823674409,1.499945381251495,-1.301660544202408,-1.4711733471949844,-2.3684812046486656,0.2287377840150738,-0.1987666777653182,-0.6099282573585243,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,1195,0,-0.4034707462897745,0.019805635293780197,-0.8973078574536812,-0.035890405606613066,0.013944236649313642,-1.0116356914229487
0.3158876365150486,0.7216065648732976,-1.4604999529276257,-0.7231063172092712,-0.8411445105248713,-0.977084477596093,-0.7837569000962091,1.246637475412267,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,1196,0,0.4377560458731599,-1.7400640864354309,-0.11803819331560006,0.1030044353254538,-1.2250990713661838,-0.13307768155290778
-0.6708925779573057,0.7216065648732976,0.8058672203468166,-0.7042474845205557,0.879118923909297,4.348630511186561,-0.5562607025230849,-0.2502186466341833,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1197,1,-0.9297207240279246,3.7881994978862394,1.5833664084298529,-0.12277946766383636,2.6670969898110632,1.7851063690819051
-0.8530319166099132,-0.8350710678830967,0.6509019435417265,0.8516062122984697,-0.1739395336181612,1.133104480223449,1.1987099644695878,1.2698445470719022,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,1198,1,1.0215081678884494,2.3529785204775684,-1.0255457459166308,0.1993876685824445,1.65662392716052,-1.1562126321955102
0.1810123034621683,1.5864274719601832,-1.7045702638956424,-1.571753788201467,-1.994685645297316,0.2287377840150738,0.7112181125271787,-0.7491706873163336,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1199,1,0.11410058553670294,0.9274697184203137,-0.42293185709584913,0.04956572640768069,0.652988760364916,-0.47681847219312556
-0.7342955122984032,0.8080886555819861,-1.5108636678892795,-0.8331161745601113,-1.7294113773705515,-0.575143723725704,-0.881255270484691,0.521416486048677,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1200,0,-0.9086818720027235,-1.447708719442917,-0.8962952028104402,-0.11930574567512015,-1.0192651073165273,-1.0104940123752528
-0.8547610875464885,1.5864274719601832,-0.8755060329884106,-1.6126145923603503,-0.6160633134961017,-0.977084477596093,0.0287295198078059,0.3763722881759588,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,1201,0,-0.5387961962675478,-0.9420820863186877,0.9965512788642487,-0.05823397219749105,-0.6632766563581212,1.1235239206453709
-0.8985667512730651,1.3269811998341174,0.7090139223436353,-1.3171595469038082,-1.6128514717663671,-0.575143723725704,-0.9787536408731728,0.0166626774516179,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1202,1,-0.6771510789944821,-1.5536196533080167,-0.2956919248625589,-0.08107772801644536,-1.0938321234035373,-0.3333666392996661
-0.6167118886112769,-1.180999430717851,0.2789852792095104,1.1407749801921068,1.2408565619912482,-0.8765992891284957,-0.1662672209691576,-0.9406290285083216,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,1203,0,0.5221949076100898,-1.058543660572792,0.1000815817991414,0.11694612427152351,-0.7452718929593344,0.11283318134467894
2.0335307668466,0.0297498392037889,-0.5268341601769579,-0.0441883404155146,-0.8451638176146707,-0.3741733467905095,4.806149668843416,0.5562270935381293,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1204,1,68.35434480558847,4.441246773611875,-0.8009754771991562,11.316703143345398,3.1268775331177245,-0.9030294050790945
0.1314427366136739,-0.0567322515048996,0.7245104500241443,0.0438195454651574,-0.8371252034350719,-0.575143723725704,-0.2962650481538,-0.2502186466341833,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,1205,1,-2.31689617681262,-0.8755790826567404,-0.8809447489002293,-0.3518158174976398,-0.6164549509597799,-0.993187725657582
-0.5187255355386716,1.240499109125429,-1.0575902332343914,-1.2197222446787783,-1.6490252355745625,0.5301933494178656,1.263708878061909,-0.6911530081672463,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,1206,1,-0.41815873282196964,1.7823830106769873,-0.42930299089578416,-0.038315537059875726,1.2548938790366027,-0.48400136521396164
-0.8317054750588166,-0.2296964329222767,0.3448455218516736,0.2481235662595749,-0.9818202586678524,0.6306785378854628,-0.7837569000962091,-0.8536025097846907,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1207,0,3.620889817388867,-0.16730507070715783,-1.2299438249274273,0.628571218241863,-0.11779180339160371,-1.3866534895534135
-0.6824203842011416,0.8080886555819861,-1.8711579364611144,-0.7922553704012278,-1.4882529519825842,-0.173202969855315,-0.6862585297077273,0.1384998036647011,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1208,0,-0.8444870243966758,-0.857153169501964,-0.6959975815813564,-0.10870654314143134,-0.6034821131942277,-0.7846760605326594
-0.7227677060545673,-1.2674815214265396,0.9298394417908886,1.3073613356090932,1.0680263571298716,1.233589668691046,0.6462191989348575,3.2946615493750477,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,1209,0,0.5702392451773959,1.9347198934488208,-0.23933497847922158,0.1248787182952348,1.3621472699165353,-0.26982913882265
2.4225942275760626,-1.6998919749699823,0.964706629072034,1.6845379893834025,0.8831382309990964,-0.977084477596093,-0.9787536408731728,0.0630768207708877,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1210,0,-1.4251459876553874,-1.9547868381230844,-0.8013997583843061,-0.2045790653779517,-1.3762754824790726,-0.9035077447999957
-0.6801148229523745,-1.180999430717851,1.3017561061231049,1.153347535317917,0.879118923909297,-0.977084477596093,-0.9137547272808516,-0.4184699161665363,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,1211,0,0.575880737333614,-1.89781370347972,-0.27422861140862,0.12581018429579183,-1.3361633194337512,-0.30916864106991826
2.238149327674687,0.8945707462906747,-1.971885366384423,-0.8959789501891628,0.5455164354559419,-0.4746585352581067,-0.881255270484691,-0.72016184774179,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,1212,0,2.5019254619661355,-1.367916503205161,1.4414953856451047,0.44381916611631617,-0.9630870787156527,1.625159268390058
2.2248923504942764,-0.6621068864657196,-0.081308989362324,0.641015913941147,0.7183466403173187,-0.8765992891284957,-0.881255270484691,-1.0508626188915873,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1213,0,-3.3603220204680193,-1.7753689365947132,0.07733072637617167,-0.5240957162468157,-1.249955592158738,0.08718359278363419
0.094553756633399,1.3269811998341174,-1.685199604295006,-1.342304657155429,-1.874106432603332,0.0277674070798793,-0.7512574433000485,-0.9000166531039604,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1214,0,0.07125478239271131,-0.7384903137719019,-0.5318017754479032,0.04249146169365489,-0.5199370555760565,-0.5995597300706377
0.1233732722429888,1.413463290542806,0.1705095854459473,-1.4460282369433637,0.879118923909297,-0.8765992891284957,-0.2962650481538,-0.8942148851890517,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1215,0,0.08728438373210974,-1.1877679187021133,2.325147160852661,0.04513810698477272,-0.8362527481280213,2.6213989281273027
-0.6489897460940174,1.6729095626688717,-1.328779467643299,-1.7006224782410224,-2.0429173303749093,-0.4746585352581067,-0.4912617889307636,0.266138697792693,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1216,0,-0.38794072350130715,-0.9614846792256587,-0.3422948521338869,-0.03332624566190965,-0.6769371294049041,-0.3859073410898506
0.314734855890665,-0.3161785236309653,-0.80577165842612,0.2858412316370058,-0.4673489511735216,0.0277674070798793,-0.5887601593192455,-1.1668979771897618,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1217,1,-0.9954340107489865,-0.5804410518591956,-0.7531901828105274,-0.13362937947272865,-0.4086618413418409,-0.8491556883528537
1.922287436593584,-0.1432143422135881,-0.6895477008223024,0.1601156803789028,-0.821047975075874,-0.6756289121933012,-0.2637655913576394,-1.248122727998484,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,1218,1,-13.422450621088693,-0.960196549017582,-0.9811636554547768,-2.1854523972766766,-0.6760302161860087,-1.1061757285863258
-0.6610939426500452,0.8945707462906747,-0.1239244404837237,-0.8645475623746371,-0.8933955026922643,0.1282525955474766,-0.6537590729115668,0.1152927320050662,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,1219,1,-0.7390068872599089,-0.5235849318306725,-0.028847940317627163,-0.09129073208358976,-0.36863206290355544,-0.03252351554366879
-0.9827197368530672,0.4621602927472318,-0.7089183604229388,-0.4842277698188754,0.0350644350514106,-0.6756289121933012,-0.2312661345614788,-1.0392590830617698,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,1220,0,-2.126361247980565,-0.9242160314724762,0.5192922048702859,-0.3203566213823012,-0.6506979890712693,0.585456289455948
-1.008080910589506,-0.575624795757031,0.7981189565065621,0.55929430562338,-0.1578623052589633,1.8365007994966296,1.4587056188388725,-0.0587603054421954,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,1221,1,1.7512812478200004,3.2942270799114657,-0.7171566108823433,0.31988040228744147,2.319313735585582,-0.8085310051416196
-0.9925183721603276,-0.4891427050483424,1.305630238043232,0.5247197790274016,0.2199525611821857,0.73116372635306,1.1337110508772663,0.0688785886857964,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,1222,1,2.029097770275928,1.8660227537084229,-0.30476721784521593,0.3657506504230265,1.3137807742468959,-0.34359823396933603
-0.5071977292948358,0.3756782020385432,-0.1084279128032147,-0.4025061615011084,0.8067713962929067,-0.8765992891284957,0.3212246309732514,-1.1552944413599442,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,1223,0,-1.3500855959771634,-0.5746295655112434,1.2092775577940151,-0.19218585434428992,-0.4045702411624945,1.3633540909501638
0.4916866817335463,-1.2674815214265396,0.8910981225896161,1.272786809013115,0.5414971283661425,-0.977084477596093,-0.7512574433000485,-0.4358752199112625,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,1224,0,-0.3879241420262736,-1.7356065078946625,-0.7312896806469724,-0.033323507896828156,-1.2219606953871565,-0.8244647983035805
-0.8466916231758034,0.0297498392037889,1.243644127321196,-0.0536177567598724,0.6419798056111289,0.3292229724826711,0.7437175693233393,2.076290287244215,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,1225,1,-28.460376453663986,1.1075453799267472,0.6955975623710012,-4.668362280702278,0.7797717492254641,0.784225074054508
-0.9089417768925174,-0.9215531585917852,1.3133785018834865,0.8956101552388057,0.3807248447741641,0.0277674070798793,0.5162213717502151,0.1791121790690622,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1226,0,0.9863150795136559,0.5469739818145788,-0.5148853104646416,0.19357694256032518,0.38509921698069016,-0.5804879035981303
-0.4276558662123678,-1.6998919749699823,1.1274201697173785,1.7285419323237383,1.0961615067584678,0.2287377840150738,0.6787186557310181,-1.074069690551222,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1227,1,0.25157826056559834,0.8895552782369048,-0.6323804255652705,0.07226464658324065,0.6262949472909305,-0.712953312227163
-0.8259415719368988,1.1540170184167404,-0.3563723556913588,-1.1725751629569896,-1.2792489833130125,-0.4746585352581067,-0.3937634185422818,2.4243963621387383,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1228,0,-0.715710044787774,-0.828015347764743,-0.10667382035602291,-0.08744419360011281,-0.5829675133986371,-0.12026535053290048
-0.6749273101426483,-0.3161785236309653,0.2208733004076016,0.3518471460475099,-0.242267754144752,-0.8765992891284957,-0.0037699369883546,0.0166626774516179,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,1229,1,2.13463995717307,-0.88009151482599,-0.5941149001922619,0.3831767065083416,-0.619631946855072,-0.6698122978062743
-0.5492742220848368,-0.4026606143396539,0.5230555901775272,0.3832785338620357,-0.33069251012034,1.3340748571586434,-0.3612639617461213,1.3510692978806245,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1230,0,1.364112114579726,0.9953287170438658,-0.7139710439823757,0.2559549594981699,0.7007651594329845,-0.8049395586312014
-1.0253726199552602,1.0675349277080517,-1.2784157526816446,-1.0751378607319595,1.0519491287706737,-0.8765992891284957,0.6462191989348575,-0.9232237247635954,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1231,0,-0.9605049852155076,-0.2457671522730315,2.127086989502633,-0.12786225283032734,-0.17303334536303874,2.398103504240551
0.2599777762324444,0.2027140206211661,-1.317157071882917,-0.2139178346139538,0.4530723723905543,-0.7761141006608985,-0.9787536408731728,0.8057031138792043,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,1232,0,1.2824854217572514,-1.7414393563027513,0.6669902070045082,0.24247758737805755,-1.2260673356102805,0.751972796883896
-0.6253577432941538,-0.8350710678830967,-0.0115746148000334,0.8421767959541119,1.22879864072185,-0.977084477596093,-0.7512574433000485,0.1791121790690622,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,1233,0,0.7488676920389953,-1.7253567179116571,0.3866218447677382,0.15437203679617303,-1.214744289803152,0.43588212674379256
0.2415332862423069,-1.0080352493004738,0.1782578492862018,0.9930474574638356,0.0631995846800068,-0.575143723725704,-0.4262628753384425,-0.7433689194014249,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1234,1,-0.23960797641741097,-1.0137960810541702,-0.9298478727838289,-0.008835046019704472,-0.7137671808389613,-1.048321696826759
0.006942429180246,-1.353963612135228,0.6625243393021083,1.3356495846421663,1.0881228925788688,0.4297081609502683,-0.6212596161154061,0.9217384721773788,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,1235,0,-0.005127485789147353,-0.17618914729551485,-0.24752669206329747,0.02987999581074838,-0.12404667300427306,-0.2790645754308636
0.2369221637447727,-1.6998919749699823,1.1119236420368694,1.69396740572776,0.9193119948072916,-0.575143723725704,-0.881255270484691,1.4845099599235252,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,1236,0,-0.13937483512677704,-1.4316571615450029,-0.7746554109204684,0.007714434269538985,-1.0079639438547845,-0.8733558451888507
0.2403805056179234,-0.4891427050483424,-0.6081909304996301,0.499574668775781,1.212721412362652,1.233589668691046,-0.6212596161154061,-0.3024345578683619,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,1237,0,-0.4914322612542415,0.6072894766111671,0.713146743586871,-0.050413719346681055,0.4275645820441476,0.8040102324321493
-0.7561983441616915,0.3756782020385432,-1.084709156675282,-0.389933606375298,1.132335270566663,2.338926741834616,0.3212246309732514,0.8115048817941131,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,1238,0,-2.012888530817948,2.6736764541711024,1.522268876941961,-0.3016211565263763,1.8824125885205978,1.7162242758320092
-0.0357104539219467,-1.4404457028439166,0.8949722545097434,1.4739476910260798,0.9032347664480938,-0.7761141006608985,-0.8162563568923697,0.0224644453665266,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,1239,1,0.024791253048582425,-1.5919960501304928,-0.5707129245779861,0.034819874700090334,-1.12085117889471,-0.6434286284952843
-0.740635805732513,-0.4891427050483424,0.0310408363213662,0.5184335014644965,0.8750996168194975,0.6306785378854628,1.426206162042712,-0.2444168787192746,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1240,1,1.5141507745869691,2.0528110852828534,0.35666611535500103,0.2807278221905057,1.44528984528499,0.4021096764249817
0.1648733747207982,0.5486423834559204,0.4339505560146004,-0.5879513496068104,-1.3435578967498036,-0.575143723725704,-0.133767764172997,3.28305801354523,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1241,1,0.3005115530489172,-0.6541938543396137,-0.7556065471429932,0.08034401583190394,-0.46058779656025334,-0.8518799266194623
0.2709291921640887,-0.3161785236309653,-0.1239244404837237,0.3204157582329842,0.7183466403173187,4.248145322718963,-0.6537590729115668,-0.1051744487614652,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1242,1,-0.8568867646441085,3.5926333423280385,0.39793088208433447,-0.11075386256267553,2.529407856731023,0.44863207169308594
0.2501791409251838,1.1540170184167404,0.5579227774586725,-1.1411437751424638,0.9836209082440828,1.4345600456262406,-0.9137547272808516,-1.1030785301257655,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,1243,0,0.21678981932902372,0.5024206761766262,2.1247646833865463,0.06652073179492908,0.3537312841620992,2.3954853083405285
-0.943525195624025,0.6351244741646089,-0.5307082920970851,-0.6382415701100517,-0.1136499272711693,0.6306785378854628,0.8087164829156605,3.1438155835874206,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,1244,1,-1.485575243915866,1.491791947194247,0.5245916428388824,-0.21455653163810456,1.0503020799211467,0.5914309396821562
2.042176621529477,0.3756782020385432,-0.6934218327424297,-0.3710747736865826,-0.6884108411124918,-0.0727177813877178,0.6462191989348575,-0.888413117274143,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,1245,0,5.435973155876522,0.5586945322592373,-0.31733606742590925,0.9282593807283216,0.3933511173432027,-0.35776850644642966
